Node,Centrality,Latitude,Longitude
East 4th Street,0.0003687315634218,40.7252627,-73.987197
Astor Place,0.0003687315634218,40.7299157,-73.990821
East 99th Street,0.0003687315634218,40.7871867,-73.9480628
East 120th Street,0.0003687315634218,40.8015168,-73.940548
East 121st Street,0.0003687315634218,40.8016209,-73.9388271
139th Street,0.0003687315634218,40.7128024,-73.8197412
140th Street,0.0003687315634218,40.7863694,-73.8291394
199th Street,0.0003687315634218,40.7087151,-73.759666
Amber Street,0.0003687315634218,40.6698686,-73.8581288
79th Street,0.0007374631268436,40.7838618,-73.9799918
Sapphire Street,0.0003687315634218,40.6705284,-73.8573295
East 38th Street,0.0003687315634218,40.6299288,-73.9396193
Bristol Avenue,0.0003687315634218,40.6117798,-74.1095152
61st Avenue,0.0007374631268436,40.756993,-73.729654
Grand Central Parkway,0.0003687315634218,40.7727092,-73.9205493
Cromwell Avenue,0.0003687315634218,40.840876,-73.919783
East 75th Street,0.0003687315634218,40.7737832,-73.9641253
Hoover Ave,0.0003687315634218,40.7119475,-73.8255864
82nd Drive,0.0003687315634218,40.7130973,-73.8217099
63rd Avenue,0.0003687315634218,40.755989,-73.72723
West 120th Street,0.0011061946902654,40.8113373,-73.9639549
Lincoln Street,0.0003687315634218,40.6836451,-73.8074612
Croak Avenue,0.0003687315634218,40.60323,-74.11787
60th Avenue,0.0003687315634218,40.7580505,-73.7310735
56th Drive,0.0003687315634218,40.6088285,-73.9138999
56th Avenue,0.0003687315634218,40.7429067,-73.7945458
111th Avenue,0.0003687315634218,40.6962859,-73.7770912
111th Road,0.0003687315634218,40.6939339,-73.7807149
Farmers Blvd,0.0003687315634218,40.7034096,-73.7666687
West 121st Street,0.0003687315634218,40.8111277,-73.9613798
East 173rd Street,0.0007374631268436,40.842618,-73.902168
Concourse Village,0.0003687315634218,40.82386815,-73.92118091218828
52nd Street,0.0003687315634218,40.6467111,-74.0160011
53rd Street,0.0003687315634218,40.645069,-74.014034
Delmonico Pl,0.0003687315634218,40.698234,-73.9450667
Shore Rd,0.0003687315634218,40.8628017,-73.8152959
7th Avenue,0.0003687315634218,40.7509212,-73.9906766
Cropsey Avenue,0.0003687315634218,40.600628,-74.003602
Greenleaf Avenue,0.0003687315634218,40.627991,-74.1269026
East 170th Street,0.0003687315634218,40.8388117,-73.9137138
2nd Street,0.0003687315634218,40.6360513,-73.7409409
3rd Street,0.0003687315634218,40.5747037,-74.1186046
East 233rd Street,0.0007374631268436,40.8943484,-73.8603418
East Kingsbridge Road,0.0003687315634218,40.8655936,-73.8937336
59th St,0.0003687315634218,40.641362,-74.017881
59th Pl,0.0007374631268436,40.715537,-73.907244
60th Pl,0.0003687315634218,40.7088888,-73.9017762
57th Ave,0.0007374631268436,40.763621,-73.721919
Woodhaven Blvd,0.0003687315634218,40.7332625,-73.8697005
62nd Ave,0.0003687315634218,40.7413372,-73.828088
Jackson Ave,0.0003687315634218,40.816519,-73.90778
78th Avenue,0.0003687315634218,40.7503761,-73.7032963
80th Rd,0.0003687315634218,40.711872,-73.8331012
Stillwell Pl,0.0003687315634218,40.6350366,-73.9028403
Yukon Avenue,0.0003687315634218,40.5741893,-74.1638395
Independence Avenue,0.0003687315634218,40.5737017,-74.168038
Edinboro Road,0.0003687315634218,40.575735,-74.144957
Hillman Avenue,0.0003687315634218,40.612573,-74.160427
Akron Street,0.0003687315634218,40.6111835,-74.1572979
Wright Avenue,0.0003687315634218,40.8806472,-73.8331952
Emeric Court,0.0003687315634218,40.6367517,-74.1500654
East 150th Street,0.0003687315634218,40.8172443,-73.9193329
East 151st Street,0.0003687315634218,40.8219579,-73.9281025
West 238th Street,0.0003687315634218,40.8890256,-73.9123895
West 239th Street,0.0003687315634218,40.8894946,-73.9090267
West 101st Street,0.0003687315634218,40.7949066,-73.9624892
147th Street,0.0003687315634218,40.7746184,-73.819653
149th Street,0.0003687315634218,40.7880995,-73.8160487
Cross Bronx Expy,0.0007374631268436,40.8452848,-73.9279511
Beach 6th Street,0.0003687315634218,40.5955565,-73.7410999
Beach 9th Street,0.0003687315634218,40.6070404,-73.746346
East 175th Street,0.0003687315634218,40.8465403,-73.9096388
East 163rd Street,0.0003687315634218,40.8210154,-73.8903968
Bronx Park Road,0.0003687315634218,40.8547626,-73.877471
Jennings St,0.0003687315634218,40.831502,-73.888081
E 172nd St,0.0003687315634218,40.840197,-73.910094
E 156th St,0.0003687315634218,40.8234586,-73.9244028
E 157th St,0.0003687315634218,40.8201899,-73.9115345
W 146th St,0.0003687315634218,40.825901,-73.9471053
W 147th St,0.0003687315634218,40.8282447,-73.9507349
West 176th Street,0.0007374631268436,40.8497795,-73.9201922
West 175th Street,0.0007374631268436,40.8479967,-73.9146016
28th Avenue,0.0003687315634218,40.7720901,-73.7922049
East 168th Street,0.0003687315634218,40.8318734,-73.9083528
189th St,0.0003687315634218,40.7510187,-73.7904728
190th St,0.0003687315634218,40.8591154,-73.9341529
39th Avenue,0.0003687315634218,40.7526866,-73.9329357
Bond Street,0.0003687315634218,40.7265917,-73.9940313
141st Street,0.0003687315634218,40.7143767,-73.8181588
195th Street,0.0003687315634218,40.710679,-73.764556
196th Street,0.0003687315634218,40.7131606,-73.7640094
Gordon Street,0.0003687315634218,40.6249571,-74.082533
Highland Park Greenway,0.0003687315634218,40.6911018,-73.884668
Marx Street,0.0003687315634218,40.6131121,-74.1098148
Dinsmore Street,0.0003687315634218,40.6042894,-74.1701652
Signs Road,0.0003687315634218,40.6021819,-74.1683335
Orio J. Palmer Way,0.0003687315634218,40.897304,-73.863415
East Gun Hill Rd,0.0003687315634218,40.8640107,-73.8339775
West 98th Street,0.0003687315634218,40.7960465,-73.971038
West Mosholu Parkway North,0.0003687315634218,40.881968,-73.884692
Burr Avenue,0.0003687315634218,40.8547363,-73.8279943
East 167th Street,0.0003687315634218,40.8263976,-73.8989844
East 215th Street,0.0003687315634218,40.8770727,-73.8525587
East 216th Street,0.0003687315634218,40.877855,-73.85261
Seneca Loop,0.0003687315634218,40.6052288,-74.1464988
Collfield Avenue,0.0003687315634218,40.6166363,-74.1432599
97th Avenue,0.0003687315634218,40.716973,-73.7373645
101st Avenue,0.0003687315634218,40.6793904,-73.8632679
79th Avenue,0.0003687315634218,40.747034,-73.709971
74th Avenue,0.0003687315634218,40.7522485,-73.7124011
Delmar Avenue,0.0003687315634218,40.53825,-74.1891158
